Time,Aircraft,Role,CapabilityState,DamageLevel,Value,Vulnerability,BaselineVulnerability,Maneuverability,BaselineManeuverability,DegradationFactor,AggregationWeight
153,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
153,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
153,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
154,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
154,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
154,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
154,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
155,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
155,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
155,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
155,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
156,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
156,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
156,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
156,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
157,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
157,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
157,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
157,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
158,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
158,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
158,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
158,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
159,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
159,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
159,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
159,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
160,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
160,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
160,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
160,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
161,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
161,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
161,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
161,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
162,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
162,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
162,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
162,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
163,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
163,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
163,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
163,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
164,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
164,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
164,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
164,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
165,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
165,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
165,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
165,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
166,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
166,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
166,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
166,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
167,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
167,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
167,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
167,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
168,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
168,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
168,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
168,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
169,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
169,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
169,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
169,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
170,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
170,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
170,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
170,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
171,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
171,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
171,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
171,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
172,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
172,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
172,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
172,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
173,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
173,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
173,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
173,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
174,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
174,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
174,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
174,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
175,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
175,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
175,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
175,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
176,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
176,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
176,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
176,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
177,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
177,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
177,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
177,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
178,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
178,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
178,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
178,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
179,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
179,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
179,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
179,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
180,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
180,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
180,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
180,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
181,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
181,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
181,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
181,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
182,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
182,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
182,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
182,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
183,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
183,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
183,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
183,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
184,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
184,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
184,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
184,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
185,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
185,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
185,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
185,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
186,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
186,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
186,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
186,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
187,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
187,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
187,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
187,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
188,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
188,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
188,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
188,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
189,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
189,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
189,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
189,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
190,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
190,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
190,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
190,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
191,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
191,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
191,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
191,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
192,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
192,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
192,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
192,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
193,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
193,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
193,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
193,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
194,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
194,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
194,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
194,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
195,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
195,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
195,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
195,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
196,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
196,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
196,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
196,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
197,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
197,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
197,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
197,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
198,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
198,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
198,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
198,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
199,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
199,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
199,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
199,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
200,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
200,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
200,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
200,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
201,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
201,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
201,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
201,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
202,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
202,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
202,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
202,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
203,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
203,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
203,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
203,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
204,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
204,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
204,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
204,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
205,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
205,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
205,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
205,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
206,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
206,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
206,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
206,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
207,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
207,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
207,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
207,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
208,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
208,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
208,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
208,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
209,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
209,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
209,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
209,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
210,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
210,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
210,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
210,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
211,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
211,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
211,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
211,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
212,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
212,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
212,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
212,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
213,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
213,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
213,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
213,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
214,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
214,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
214,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
214,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
215,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
215,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
215,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
215,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
216,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
216,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
216,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
216,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
217,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
217,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
217,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
217,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
218,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
218,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
218,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
218,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
219,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
219,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
219,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
219,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
220,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
220,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
220,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
220,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
221,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
221,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
221,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
221,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
222,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
222,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
222,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
222,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
223,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
223,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
223,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
223,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
224,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
224,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
224,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
224,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
225,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
225,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
225,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
225,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
226,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
226,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
226,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
226,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
227,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
227,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
227,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
227,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
228,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
228,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
228,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
228,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
229,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
229,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
229,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
229,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
230,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
230,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
